2026-06-14T18:16:04.877+08:00 DEBUG 5076 --- [pfms] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'dispatcherServletRegistration' via factory method to bean named 'dispatcherServlet'
2026-06-14T18:16:04.878+08:00 DEBUG 5076 --- [pfms] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'dispatcherServletRegistration' via factory method to bean named 'spring.mvc-org.springframework.boot.webmvc.autoconfigure.WebMvcProperties'
2026-06-14T18:16:04.882+08:00 DEBUG 5076 --- [pfms] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'multipartConfigElement'
2026-06-14T18:16:04.882+08:00 DEBUG 5076 --- [pfms] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.servlet.autoconfigure.MultipartAutoConfiguration'
2026-06-14T18:16:04.885+08:00 DEBUG 5076 --- [pfms] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'spring.servlet.multipart-org.springframework.boot.servlet.autoconfigure.MultipartProperties'
2026-06-14T18:16:04.891+08:00 DEBUG 5076 --- [pfms] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'org.springframework.boot.servlet.autoconfigure.MultipartAutoConfiguration' via constructor to bean named 'spring.servlet.multipart-org.springframework.boot.servlet.autoconfigure.MultipartProperties'
2026-06-14T18:16:04.899+08:00 DEBUG 5076 --- [pfms] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'errorPageCustomizer' via factory method to bean named 'dispatcherServletRegistration'
2026-06-14T18:16:05.143+08:00 DEBUG 5076 --- [pfms] [restartedMain] o.s.b.t.s.TomcatServletWebServerFactory  : Code archive: C:\Users\Adrian Tang\.m2\repository\org\springframework\boot\spring-boot-web-server\4.0.6\spring-boot-web-server-4.0.6.jar
2026-06-14T18:16:05.144+08:00 DEBUG 5076 --- [pfms] [restartedMain] o.s.b.t.s.TomcatServletWebServerFactory  : Code archive: C:\Users\Adrian Tang\.m2\repository\org\springframework\boot\spring-boot-web-server\4.0.6\spring-boot-web-server-4.0.6.jar
2026-06-14T18:16:05.146+08:00 DEBUG 5076 --- [pfms] [restartedMain] o.s.b.t.s.TomcatServletWebServerFactory  : None of the document roots [src/main/webapp, public, static] point to a directory and will be ignored.
2026-06-14T18:16:05.233+08:00  INFO 5076 --- [pfms] [restartedMain] o.s.boot.tomcat.TomcatWebServer          : Tomcat initialized with port 8080 (http)
2026-06-14T18:16:05.262+08:00  INFO 5076 --- [pfms] [restartedMain] o.apache.catalina.core.StandardService   : Starting service [Tomcat]
2026-06-14T18:16:05.262+08:00  INFO 5076 --- [pfms] [restartedMain] o.apache.catalina.core.StandardEngine    : Starting Servlet engine: [Apache Tomcat/11.0.21]
2026-06-14T18:16:05.360+08:00 DEBUG 5076 --- [pfms] [restartedMain] b.w.c.s.WebApplicationContextInitializer : Published root WebApplicationContext as ServletContext attribute with name [org.springframework.web.context.WebApplicationContext.ROOT]
2026-06-14T18:16:05.360+08:00  INFO 5076 --- [pfms] [restartedMain] b.w.c.s.WebApplicationContextInitializer : Root WebApplicationContext: initialization completed in 2459 ms
2026-06-14T18:16:05.377+08:00 DEBUG 5076 --- [pfms] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'requestContextFilter'
2026-06-14T18:16:05.382+08:00 DEBUG 5076 --- [pfms] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'formContentFilter'
2026-06-14T18:16:05.382+08:00 DEBUG 5076 --- [pfms] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.webmvc.autoconfigure.WebMvcAutoConfiguration'
2026-06-14T18:16:05.389+08:00 DEBUG 5076 --- [pfms] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'characterEncodingFilter'
2026-06-14T18:16:05.389+08:00 DEBUG 5076 --- [pfms] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.servlet.autoconfigure.HttpEncodingAutoConfiguration'
2026-06-14T18:16:05.392+08:00 DEBUG 5076 --- [pfms] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'spring.servlet.encoding-org.springframework.boot.servlet.autoconfigure.ServletEncodingProperties'
2026-06-14T18:16:05.395+08:00 DEBUG 5076 --- [pfms] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'characterEncodingFilter' via factory method to bean named 'spring.servlet.encoding-org.springframework.boot.servlet.autoconfigure.ServletEncodingProperties'
2026-06-14T18:16:05.413+08:00 DEBUG 5076 --- [pfms] [restartedMain] o.s.b.w.s.ServletContextInitializerBeans : Mapping filters: characterEncodingFilter urls=[/*] order=-2147483648, formContentFilter urls=[/*] order=-9900, requestContextFilter urls=[/*] order=-105
2026-06-14T18:16:05.413+08:00 DEBUG 5076 --- [pfms] [restartedMain] o.s.b.w.s.ServletContextInitializerBeans : Mapping servlets: dispatcherServlet urls=[/]
2026-06-14T18:16:05.455+08:00 DEBUG 5076 --- [pfms] [restartedMain] o.s.b.s.f.OrderedRequestContextFilter    : Filter 'requestContextFilter' configured for use
2026-06-14T18:16:05.458+08:00 DEBUG 5076 --- [pfms] [restartedMain] o.s.b.s.f.OrderedCharacterEncodingFilter : Filter 'characterEncodingFilter' configured for use
2026-06-14T18:16:05.458+08:00 DEBUG 5076 --- [pfms] [restartedMain] o.s.b.s.filter.OrderedFormContentFilter  : Filter 'formContentFilter' configured for use
2026-06-14T18:16:05.472+08:00 DEBUG 5076 --- [pfms] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'applicationTaskExecutor'
